,summary,Hazard,Impacts,Causes,Adaptation,Mitigation,word
+3174,2.9478156675208265,-0.05478350599566559,-0.02450763437022322,0.04450497511089752,0.0743551192863522,0.003547608644836525,+3174
that +3174,2.9478156675208265,-0.05478350599566559,-0.02450763437022322,0.04450497511089752,0.0743551192863522,0.003547608644836525,that +3174
+3174 char+s,2.9433785178134415,-0.05480416254956274,-0.02457614602250686,0.04468272494584492,0.0744734007871429,0.0034311948454537142,+3174 char+s
Month,3.325171911622201,-0.0550861264476369,-0.012655206130589736,0.02912460099947714,0.06329220631593516,0.010104949202016445,Month
Cemetery,3.3582477767858108,-0.055114701904434446,-0.011674391585099156,0.027902564536171782,0.06239464062462509,0.010584495429512425,Cemetery
after cemetery,3.3582477767858108,-0.055114701904434446,-0.011674391585099156,0.027902564536171782,0.06239464062462509,0.010584495429512425,after cemetery
cemetery landslide,3.3851330763168592,-0.0551457794782952,-0.010858971446838343,0.02691575582563237,0.06166581669563763,0.010956671398000543,cemetery landslide
Deceased,3.420780850328295,-0.055198186608589626,-0.009751516129410559,0.02561553602317902,0.06069993714333841,0.01142587566618754,Deceased
landslide deceased,3.420780850328295,-0.055198186608589626,-0.009751516129410559,0.02561553602317902,0.06069993714333841,0.01142587566618754,landslide deceased
Still,4.416301950792859,0.06451250028751195,-0.04128574143542503,-0.033565226861090085,0.007589415284349579,-0.013598125720050555,Still
deceased still,3.4525612400593535,-0.05525601124596301,-0.008737855374329924,0.024463527314323517,0.059838781530444016,0.01182090307729475,deceased still
Line,3.4752333965287363,-0.05530384954223176,-0.00799891429437856,0.023645399197883412,0.05922410462218984,0.0120893269871267,Line
still line,3.4752333965287363,-0.05530384954223176,-0.00799891429437856,0.023645399197883412,0.05922410462218984,0.0120893269871267,still line
line the,3.495133195547491,-0.055350467635636905,-0.0073391398563727155,0.022929634288234232,0.0586841998863767,0.012315744142302819,line the
road resident+s,3.533524408388724,-0.05545295824861756,-0.006035690444133161,0.02155424481634488,0.057641089738704604,0.012728285137408849,road resident+s
allege,6.8457824836593,-0.044083196370278105,0.014951622411449511,-0.03402159116211609,0.015315361531335489,0.043648990352439146,allege
resident+s allege,4.823218872963131,-0.05205755759203097,0.010517352375242971,-0.00905126431031478,0.03479992930589546,0.027827471236726225,resident+s allege
allege that,4.890425045017486,-0.052196443841100136,0.012140669370016252,-0.010552227218571719,0.033565055047662086,0.028077865148040528,allege that
that nearly,4.941910292181624,-0.05231758166420561,0.013416010000169787,-0.011696707206703738,0.0326182182710654,0.028245335158361192,that nearly
nearly month,5.0430265136449295,-0.052593944993416436,0.016005021553493693,-0.013933851265282314,0.030754332792169815,0.028512759110252684,nearly month
has passed,5.170584038465496,-0.0530184229946041,0.019440524315321464,-0.016743047626517817,0.02838949003176634,0.028733470132752372,has passed
passed since,5.271562651786506,-0.05341762503422164,0.022304152271181283,-0.01896319301093893,0.026501569947845086,0.028815087381828388,passed since
Ihala,5.436936843974035,-0.05419993034238482,0.02729267362944395,-0.022606985359702167,0.02336751324802805,0.02876786996067978,Ihala
the ihala,5.436936843974035,-0.05419993034238482,0.02729267362944395,-0.022606985359702167,0.02336751324802805,0.02876786996067978,the ihala
Gama,5.551015035476073,-0.05483874717390706,0.030967865054744845,-0.025136719484057112,0.021166384084322306,0.028601217400817853,Gama
ihala gam+a,5.551015035476073,-0.05483874717390706,0.030967865054744845,-0.025136719484057112,0.021166384084322306,0.028601217400817853,ihala gam+a
cemetery,5.656651604916715,-0.0555074918894139,0.03455549523904581,-0.027498935616077736,0.01909292296883182,0.02834625180036381,cemetery
gam+a cemetery,5.656651604916715,-0.0555074918894139,0.03455549523904581,-0.027498935616077736,0.01909292296883182,0.02834625180036381,gam+a cemetery
cemetery located,5.9049083176160755,-0.057397556752848175,0.043755351501290576,-0.033162706784176085,0.01405390039605136,0.027347773478455118,cemetery located
Gampola,6.419507500193347,-0.06300689903555419,0.06693762987427238,-0.045749908771721394,0.002554676432861055,0.02327878707542152,Gampola
the gampola,6.419507500193347,-0.06300689903555419,0.06693762987427238,-0.045749908771721394,0.002554676432861055,0.02327878707542152,the gampola
Dunukeulla,6.876075712999917,-0.0704594165413113,0.09345863396893857,-0.05852342628003604,-0.009446787968248898,0.01690946622502792,Dunukeulla
gampola dunukeulla,6.876075712999917,-0.0704594165413113,0.09345863396893857,-0.05852342628003604,-0.009446787968248898,0.01690946622502792,gampola dunukeulla
dunukeulla main,7.804487111315767,-0.09663862597368965,0.1720361734557559,-0.09314030463119922,-0.04293869263269678,-0.007706911772632596,dunukeulla main
experienced,10.935801743475892,0.013500186887228979,0.04900947598401527,-0.05899966223907371,-0.056403138346076076,0.006593238291272309,experienced
road experienced,8.825828033401155,-0.0634160050644123,0.09162341350195186,-0.07237665883630799,-0.020726823115637068,0.027498335516656782,road experienced
experienced landslide,14.622113998596056,-0.027762022774932196,0.02111803930851268,-0.07465559859704475,-0.01995705492246484,0.06719532592146958,experienced landslide
landslide du+e,9.346902752734476,-0.03525068749585226,0.012003471157402901,-0.05072052209725496,0.0015905466815944152,0.056556883469013455,landslide du+e
Ditwa,8.162053950626095,-0.05788603354760979,-0.011534905267715034,0.06791062946962807,-0.010128996757548392,0.032167411813210575,Ditwa
cyclone ditwa,6.38477532217169,-0.06945345529924069,-0.025150402063770533,0.11792969570581509,-0.0030021983196975217,0.01660979029019844,cyclone ditwa
exposing,4.307645279971832,-0.07162023453498663,-0.010261607146972732,0.09242134037397133,0.026044424764472815,0.004026110812303387,exposing
ditwa exposing,4.307645279971832,-0.07162023453498663,-0.010261607146972732,0.09242134037397133,0.026044424764472815,0.004026110812303387,ditwa exposing
exposing buried,4.203086219791098,-0.07890038472974348,0.025497139045097456,0.06684979786063573,0.021414370652947264,-0.004411418732137585,exposing buried
buried bodies,4.147640175718143,-0.08695090362750535,0.05649311767582685,0.049096147350307935,0.015150490467798561,-0.013270140726941647,buried bodies
coffins,4.108619205870937,-0.10640867359239026,0.11915866320395571,0.019091593091219695,-0.0018701994401560337,-0.03386763547249664,coffins
and coffins,4.108619205870937,-0.10640867359239026,0.11915866320395571,0.019091593091219695,-0.0018701994401560337,-0.03386763547249664,and coffins
coffins onto,4.140274920715852,-0.132325889379872,0.19071092538882375,-0.012183040544032528,-0.026240392242912535,-0.06053118501288573,coffins onto
road yet,4.101474223575673,-0.15232775409209562,0.24263047549513797,-0.03905917753799887,-0.04373226625037917,-0.08178269996955552,road yet
yet authorities,3.9982058687468234,-0.1338104863548791,0.1983805725437451,-0.02189084910214158,-0.02461637078111744,-0.06357068448191681,yet authorities
authorities resident+s,3.533524408388724,-0.05545295824861756,-0.006035690444133161,0.02155424481634488,0.057641089738704604,0.012728285137408849,authorities resident+s
exposi…,4.285550109979351,-0.06647774267196244,-0.027484354617699547,0.09756383223699555,0.031186916627497195,0.009168602675327608,exposi…
ditwa exposi…,4.285550109979351,-0.06647774267196244,-0.027484354617699547,0.09756383223699555,0.031186916627497195,0.009168602675327608,ditwa exposi…
+831,4.138570907986773,-0.0634318519856906,-0.025025260200498858,0.08231833060468857,0.03688290339700006,0.01105711401191523,+831
exposi… +831,4.138570907986773,-0.0634318519856906,-0.025025260200498858,0.08231833060468857,0.03688290339700006,0.01105711401191523,exposi… +831
+831 chars,4.070049316513112,-0.062235367962393186,-0.024124916221795124,0.07628725327199103,0.03937664181965483,0.011669045144059587,+831 chars
set+s 117,3.3772373375368003,-0.05281057987079023,-0.018638158569053823,0.029250955433137334,0.06400101630314275,0.013291871005505844,set+s 117
117 relief,5.484299150288445,-0.0446845398354248,-0.001746426673427133,-0.014801253310338162,0.03147063408518943,0.03871062938650854,117 relief
relief post+s,5.544214192901221,-0.044492341091354026,-0.0014245175368345592,-0.015641515766386782,0.030807379588748223,0.039156672091447964,relief post+s
post+s for,3.4324980142309687,-0.05256236164437145,-0.01797692509765199,0.027529757223711173,0.0628062172727371,0.014360827827060087,post+s for
for disaster-hit,3.4467110732551594,-0.05249878144180678,-0.017809833250061174,0.02709474292618609,0.06250335422478687,0.01463001465872104,for disaster-hit
disaster-hit sumatra,3.4966702713434485,-0.05227617302486422,-0.017231847961765724,0.025589775201662734,0.06145277664770845,0.01555823696672657,disaster-hit sumatra
indonesian national,4.86406263261632,-0.04679124421269296,-0.00544529171238782,-0.005147027590164523,0.03897025467606904,0.03348306477644785,indonesian national
agency baznas,6.237510550927475,-0.04239932217374854,0.0019396593311374025,-0.02442355826974315,0.023772945151854047,0.04373405932643916,agency baznas
baznas has,7.879559362763696,-0.038245107763813777,0.008004183938315475,-0.04026226959005138,0.010610939627658168,0.051610316974607474,baznas has
has set,4.401230303170077,-0.04851319115457994,-0.00874528918466191,0.0034644362101965962,0.045476494151399025,0.028658937451034493,has set
set total,5.421770762381716,-0.044887162744582355,-0.0020883937549622403,-0.013908645229911438,0.032173346153126565,0.03823524038121401,set total
total 117,4.445012684030645,-0.048344494637419175,-0.008409047826187533,0.002587114966009941,0.0448213598086419,0.02915741779447846,total 117
dedicated,6.018577031373347,-0.04303527250917716,0.0009431953118993268,-0.02182217008249529,0.025876220623164716,0.04239412733498843,dedicated
post+s dedicated,6.018577031373347,-0.04303527250917716,0.0009431953118993268,-0.02182217008249529,0.025876220623164716,0.04239412733498843,post+s dedicated
supplying,6.4902441489714615,-0.04169183591143321,0.003024419724016636,-0.0272556728588007,0.021464331417284807,0.045177732049580206,supplying
dedicated supplying,6.4902441489714615,-0.04169183591143321,0.003024419724016636,-0.0272556728588007,0.021464331417284807,0.045177732049580206,dedicated supplying
supplying essential,7.0157616987451865,-0.040305320482341894,0.0050842337353949425,-0.032634364660159,0.01702591723109811,0.04787673141506915,supplying essential
essential items,7.825713878216536,-0.03836636073512781,0.007836505683224058,-0.03982409886736454,0.01098323272795387,0.051398776732007746,essential items
items flood-,9.13177060703135,-0.035655643516868174,0.011477277898961703,-0.04934352787896646,0.002792769956845154,0.05591661680002934,items flood-
landslide-hit resident+s,5.636158398794853,-0.044201060731926214,-0.0009411115720641696,-0.01690334358595133,0.029808166802237437,0.03982382962393403,landslide-hit resident+s
Suma…,4.509933333633797,-0.04809661845494763,-0.007920413285820932,0.0013121156003051747,0.0438661767708016,0.029879012742975795,Suma…
north suma…,4.509933333633797,-0.04809661845494763,-0.007920413285820932,0.0013121156003051747,0.0438661767708016,0.029879012742975795,north suma…
+1990,4.3550323368241415,-0.048692537844598066,-0.009106137052460248,0.004405924524977864,0.04617763032990271,0.028122224618827577,+1990
suma… +1990,4.3550323368241415,-0.048692537844598066,-0.009106137052460248,0.004405924524977864,0.04617763032990271,0.028122224618827577,suma… +1990
+1990 chars,4.245259745397126,-0.049124251549792324,-0.009989611557841935,0.0067108227657172,0.04788580878309311,0.026800515310757042,+1990 chars
trump leas+t,2.305429454345945,0.07139899623911232,-0.08208157560265054,0.03983788711623164,0.05586375706949879,-0.0657207684573675,trump leas+t
Popular,3.273207695487806,0.4700761573215713,-0.43258505298629574,-0.3106655902674136,0.30425278715909093,-0.41622424584101264,Popular
leas+t popular,3.336977286234412,0.030134931525032316,-0.047170466347199416,0.006545866331838689,0.03998526922459688,-0.016262855681435907,leas+t popular
popular cabinet,2.305429454345945,0.07139899623911232,-0.08208157560265054,0.03983788711623164,0.05586375706949879,-0.0657207684573675,popular cabinet
Member,2.305429454345945,0.07139899623911232,-0.08208157560265054,0.03983788711623164,0.05586375706949879,-0.0657207684573675,Member
cabinet member,2.305429454345945,0.07139899623911232,-0.08208157560265054,0.03983788711623164,0.05586375706949879,-0.0657207684573675,cabinet member
member landslide,2.305429454345945,0.07139899623911232,-0.08208157560265054,0.03983788711623164,0.05586375706949879,-0.0657207684573675,member landslide
landslide revealed,2.305429454345945,0.07139899623911232,-0.08208157560265054,0.03983788711623164,0.05586375706949879,-0.0657207684573675,landslide revealed
revealed nan,2.305429454345945,0.07139899623911232,-0.08208157560265054,0.03983788711623164,0.05586375706949879,-0.0657207684573675,revealed nan
government ready,5.729319583580826,-0.04391036690039056,-0.0004638690239082041,-0.018149106344825663,0.028817898801023676,0.04047935965933918,government ready
ready provide,5.794082842964595,-0.04371086904073738,-0.00013925718497488635,-0.01899646598711416,0.028142175905793355,0.040923472748376905,ready provide
apartments,3.2462525158737225,-0.053404973087353945,-0.02028347258617532,0.033531589811331315,0.06694850826290283,0.01060650850446671,apartments
provide apartment+s,3.2462525158737225,-0.053404973087353945,-0.02028347258617532,0.033531589811331315,0.06694850826290283,0.01060650850446671,provide apartment+s
apartment+s for,3.2702105157008683,-0.053295660078381935,-0.01997393966143699,0.03272652048577351,0.06639674246874716,0.011114476362914634,apartment+s for
for destroyed,3.279352572940567,-0.053254014681943226,-0.019856869755095777,0.032422000645168654,0.06618772697584438,0.011306263452690292,for destroyed
destroyed house+s,3.3033077724713413,-0.053145070637011134,-0.019552796688195713,0.03163097466305369,0.06564398955873624,0.011803546915062512,destroyed house+s
the minister,9.292109131719108,-0.03535282372209638,0.011871152874401351,-0.050374225140214744,0.0018932986774501566,0.05639617217346098,the minister
housing construction,4.881107149676778,-0.04673036492885166,-0.005333590760063427,-0.0054385499735763445,0.03874701331776159,0.03364370326647918,housing construction
construction and,4.8299028219238425,-0.04691378504540186,-0.005671083509245047,-0.0045577510235123245,0.03942090511258864,0.03315782134722897,construction and
Supply,4.804639683534681,-0.04700486747669354,-0.00583974717440256,-0.00411757369377845,0.039757004863275,0.03291440607346024,Supply
supply dr.,4.79222681980884,-0.04704976297242668,-0.005923148851499661,-0.003899914158898489,0.03992303381553,0.03279389465161473,supply dr.
Susil,4.788471273205887,-0.04706336481342935,-0.005948451632140167,-0.003833879833722934,0.03997338255518099,0.03275731421787031,Susil
dr. susil,4.788471273205887,-0.04706336481342935,-0.005948451632140167,-0.003833879833722934,0.03997338255518099,0.03275731421787031,dr. susil
susil ranasinghe,4.785816422102872,-0.04707298536876984,-0.005966358054195582,-0.003787148331640365,0.04000900749790704,0.03273142137767286,susil ranasinghe
ranasinghe announced,4.7911373813820965,-0.04705370781159303,-0.005930485553599637,-0.0038807670761117265,0.039937633800902574,0.03278328883909912,ranasinghe announced
provide temporary,4.9959969494967424,-0.046324546340632926,-0.004596833840162978,-0.007361414205528613,0.03726954906079303,0.03469890247271581,provide temporary
housing for,5.189152324956335,-0.0456597440415216,-0.0034179385887441282,-0.010438348210616429,0.03488723037502915,0.036371695035396646,housing for
for thos+e,5.24841064900514,-0.0454600748414814,-0.0030703052624534,-0.011345703547480311,0.03418042491190197,0.03686130232286814,for thos+e
thos+e whos+e,5.353468238624368,-0.04511091240945652,-0.0024691930441954842,-0.012914689330011064,0.03295359416370188,0.037703981013452965,thos+e whos+e
whos+e house+s,5.483837192029565,-0.044686029131441415,-0.0017489303557700203,-0.014794718118330446,0.03147578592387248,0.03870715468736867,whos+e house+s
were destroyed,5.868564687794753,-0.04348400898464903,0.00022707534039163003,-0.019952747171822122,0.02737750033448823,0.04142295245653659,were destroyed
destroyed the,6.154461666947802,-0.04263797046068804,0.0015681784431962188,-0.02345374333792767,0.024558991132503094,0.04323608309308487,destroyed the
minister further,5.011241770115655,-0.04627128708978249,-0.004501131362056725,-0.007611193361648314,0.03707699069580381,0.03483541701388676,minister further
further stated,4.70615751795018,-0.047363668942700415,-0.006511288438999668,-0.002365035033853587,0.041090715910505886,0.031941313319037275,further stated
necessary,4.316416626570643,-0.048843511215057256,-0.00941266605682856,0.005205658011527636,0.046771650653647266,0.027664878282140877,necessary
the necessary,4.316416626570643,-0.048843511215057256,-0.00941266605682856,0.005205658011527636,0.046771650653647266,0.027664878282140877,the necessary
lan…,4.855835232678741,-0.04682069352647455,-0.005499437647140268,-0.005005715625153531,0.03907839696136985,0.03340513446191342,lan…
necessary lan…,4.151269247750585,-0.04950015122154604,-0.010776873911443014,0.008764475196483455,0.04939795296074514,0.025613584976447154,necessary lan…
lan… the,5.931250427121486,-0.04329518003362142,0.0005297739975747707,-0.020742930012614628,0.026743965245409656,0.04183430304935127,lan… the
+937,3.181496972902744,-0.053701637425775876,-0.021140513844899633,0.0357600450138649,0.06846969631887101,0.009193371523922897,+937
recent +937,3.181496972902744,-0.053701637425775876,-0.021140513844899633,0.0357600450138649,0.06846969631887101,0.009193371523922897,recent +937
+937 char+s,3.1729792311959706,-0.05374078283330072,-0.021255530493218693,0.03605903443479031,0.06867311502902039,0.009002982458875342,+937 char+s
targets,3.6186163283960515,-0.051738784038897104,-0.015879091036731487,0.02206622520058565,0.058975864142982,0.01771294824625209,targets
govt targets,3.6186163283960515,-0.051738784038897104,-0.015879091036731487,0.02206622520058565,0.058975864142982,0.01771294824625209,govt targets
targets aceh,3.663952921766265,-0.051541245536321605,-0.015395962898673485,0.02080743209207632,0.05808504195376775,0.018476432237575332,targets aceh
aceh temporary,3.694683664472847,-0.051408060539035544,-0.015074265926051624,0.019969146191286178,0.05749004511180041,0.018983033796300144,aceh temporary
housing completed,3.8246178413651837,-0.050851449547386705,-0.01376304920277071,0.016551563640514078,0.05504957470651735,0.021033196722117318,housing completed
completed february,3.9439293316416553,-0.050349829283792835,-0.012624003807676757,0.013581823390677084,0.052909350343625434,0.02279491324925679,completed february
february 2026,7.279109512714499,-0.03965012092732433,0.006029880487787083,-0.03510421969449597,0.014964210894722585,0.04909757221855617,february 2026
2026 the,4.109059164727588,-0.0496708465196298,-0.011140198424874855,0.009712158509511582,0.05009265784157771,0.02506290447287305,2026 the
targeted,6.250694370029356,-0.04236172314247929,0.0019979237251017724,-0.024575669846133477,0.02364944861492135,0.04381199720597341,targeted
government targeted,6.250694370029356,-0.04236172314247929,0.0019979237251017724,-0.024575669846133477,0.02364944861492135,0.04381199720597341,government targeted
targeted the,6.628386654785116,-0.04131663374465216,0.003590135591444488,-0.028732767780890806,0.020252491427960716,0.04592448458328139,targeted the
the temporary,8.020313926399716,-0.03793232050626249,0.008434497671626575,-0.04138684362425378,0.009653341343988861,0.05215163012350221,the temporary
shelters for,8.593313102360398,-0.03671793307563372,0.010076176484533182,-0.04567858684752936,0.005971248873141562,0.054196407505435196,shelters for
victims aceh,11.193840920517772,-0.0321602970998213,0.015892768334980868,-0.06091156923120697,-0.0074385466129152,0.061196362179037664,victims aceh
aceh completed,6.09667261699713,-0.04280588829759923,0.0013050442064346055,-0.022766800665502237,0.02511437683844932,0.04288223435217199,aceh completed
completed early,6.287673799877952,-0.042256674813354544,0.00216033579383357,-0.02499968454952189,0.02330490065506081,0.044029011297620914,completed early
early february,5.789361833601941,-0.04372534091025741,-0.00016272674020296636,-0.018935201171890154,0.028191089667652443,0.04089141108744112,early february
2026 before,5.614772308032649,-0.0442684200806488,-0.0010524313075252892,-0.016612765199046257,0.03003861006866724,0.039670477566654525,2026 before
Ramadan,3.933766483354178,-0.0503921981933315,-0.012718744897660913,0.013828863106601762,0.05308808930628872,0.022649065083183113,Ramadan
before ramadan,3.933766483354178,-0.0503921981933315,-0.012718744897660913,0.013828863106601762,0.05308808930628872,0.022649065083183113,before ramadan
while ...,3.8585941441556044,-0.05070766901507653,-0.01343260779914214,0.01569011156814538,0.0544306362913243,0.021546123569387367,while ...
Ramadan.While,3.933766483354178,-0.0503921981933315,-0.012718744897660913,0.013828863106601762,0.05308808930628872,0.022649065083183113,Ramadan.While
before ramadan.while,3.933766483354178,-0.0503921981933315,-0.012718744897660913,0.013828863106601762,0.05308808930628872,0.022649065083183113,before ramadan.while
waiting,3.8084215266444676,-0.05092024886500617,-0.013922329869825934,0.016966779160046505,0.05534735227007096,0.020785415534588136,waiting
ramadan.while waiting,3.8084215266444676,-0.05092024886500617,-0.013922329869825934,0.016966779160046505,0.05534735227007096,0.020785415534588136,ramadan.while waiting
waiting for,5.636158398794853,-0.044201060731926214,-0.0009411115720641696,-0.01690334358595133,0.029808166802237437,0.03982382962393403,waiting for
she…,3.635102482462296,-0.05166680724251189,-0.01570221120593287,0.021605385776136795,0.05865010399081011,0.01799284098600689,she…
temporary she…,3.635102482462296,-0.05166680724251189,-0.01570221120593287,0.021605385776136795,0.05865010399081011,0.01799284098600689,temporary she…
+2194,3.602703960561153,-0.05180841060462222,-0.01605113193443759,0.022514432405263355,0.05929229037558165,0.017440302093350256,+2194
she… +2194,3.602703960561153,-0.05180841060462222,-0.01605113193443759,0.022514432405263355,0.05929229037558165,0.017440302093350256,she… +2194
+2194 char+s,3.572471827127017,-0.05194111022828817,-0.01638161976716258,0.023375360565829274,0.05989897635611863,0.0169154186768992,+2194 char+s
Alpine,3.664104070256522,0.022730015572423018,-0.040283581660914086,-0.000720818777867829,0.035844341164119886,-0.00695475124050144,Alpine
alpin+e communities,3.699792250759847,0.022021211902190165,-0.0396059531689158,-0.0014519894785857991,0.035413363414971435,-0.006047711229002934,alpin+e communities
communities face,3.7683338890414326,0.0207077047678511,-0.03834031299022531,-0.0028258882054868965,0.034596392374862665,-0.004357921325936773,communities face
uncertain,3.800129931728315,0.02011888072798915,-0.03776857609725333,-0.003450119920145953,0.03422211228275516,-0.0035964437888683525,uncertain
face uncertain,3.800129931728315,0.02011888072798915,-0.03776857609725333,-0.003450119920145953,0.03422211228275516,-0.0035964437888683525,face uncertain
uncertain future,3.8707001321597567,0.018856171232562773,-0.036532858400173056,-0.004807102497265571,0.03340181206633359,-0.001954627802211854,uncertain future
future after,3.926713186836942,0.017895345611353784,-0.03558328817588083,-0.005857256743898362,0.03276070385070527,-0.0006967375014636094,future after
after 2025,3.9800053781718243,0.01701351208444756,-0.03470430444819056,-0.006835209486418312,0.03215873228571166,0.0004647253722655534,after 2025
glacier,5.729289945796594,0.08001794332790808,-0.0434885505913779,-0.056747523511895014,-0.010444419943515488,-0.0030095866270199293,glacier
2025 glacier,4.028817094844935,0.01623226409106698,-0.0339192931879398,-0.0077134659895858465,0.03161406096336247,0.0014996238689939227,2025 glacier
glacier collapse,4.117007157175876,0.014881569042322835,-0.03254730615082553,-0.009259676003927174,0.030645779007571036,0.003302880939801166,glacier collapse
Careful,4.235211739764211,0.013185738811034967,-0.03079606803498365,-0.011254718927057213,0.029378758837204418,0.005594390852906537,Careful
collapse careful,4.235211739764211,0.013185738811034967,-0.03079606803498365,-0.011254718927057213,0.029378758837204418,0.005594390852906537,collapse careful
careful slope,4.3632747273105155,0.011483889406754533,-0.02900313202024997,-0.013323096704375443,0.02804413690390462,0.007928433522198127,careful slope
slope monitoring,4.478850041475752,0.01005795023632819,-0.027470424279049485,-0.015112807357951284,0.026872055970509946,0.009913922979973453,slope monitoring
prevented,4.756707072360244,0.007004168372202142,-0.024079702455129717,-0.01914638621132073,0.02417185549487963,0.014273637819115876,prevented
monitoring prevented,4.756707072360244,0.007004168372202142,-0.024079702455129717,-0.01914638621132073,0.02417185549487963,0.014273637819115876,monitoring prevented
prevented mess,5.138707332920024,0.003522398552462919,-0.0199913260187514,-0.024155952827886233,0.020705986652633575,0.01946901333048472,prevented mess
casualties the,7.223149828742818,-0.007026843998292559,-0.004878999053188478,-0.0443378092421834,0.005532276151247202,0.03805513301699598,casualties the
Blatten,11.79201386253404,0.02262253070350932,-0.001024106965786931,-0.08039323103428368,-0.02673257213782631,0.04439919667038587,Blatten
landslide blatt+en,5.804585949159445,-0.001073958870143245,-0.0140824415377988,-0.031710024208091915,0.015248492416544829,0.026854871426401614,landslide blatt+en
Switzerland,7.776343359940928,0.020529137255553703,-0.011971655239860202,-0.057360223017747514,-0.006804038297578089,0.031423046070615766,Switzerland
blatt+en switzerland,7.776343359940928,0.020529137255553703,-0.011971655239860202,-0.057360223017747514,-0.006804038297578089,0.031423046070615766,blatt+en switzerland
switzerland this,4.6978983356606765,0.007609948580802665,-0.02476523637959768,-0.01832235067558266,0.0247300743827992,0.01339586614431315,switzerland this
but mountain,4.3632747273105155,0.011483889406754533,-0.02900313202024997,-0.013323096704375443,0.02804413690390462,0.007928433522198127,but mountain
mountain communities,3.699792250759847,0.022021211902190165,-0.0396059531689158,-0.0014519894785857991,0.035413363414971435,-0.006047711229002934,mountain communities
communities may,4.071208775515689,0.015573476488555808,-0.03325252862401044,-0.008463092385651998,0.031146115259063797,0.0023768509161189964,communities may
may face,3.7683338890414326,0.0207077047678511,-0.03834031299022531,-0.0028258882054868965,0.034596392374862665,-0.004357921325936773,may face
face growing,4.141332746351113,0.014522183250749762,-0.03217893822708041,-0.009677306225957917,0.03038219652326849,0.0037858492257530534,face growing
growing risk,4.249878724363764,0.012983936631451396,-0.030585398908952163,-0.011496377057147018,0.029223933294308765,0.005869274255710386,growing risk
risk disasters,4.381214987253046,0.011255964172770349,-0.028760087330148024,-0.013605549669128128,0.027860222896307463,0.008243882128994068,risk disasters
disasters blatt+en,5.804585949159445,-0.001073958870143245,-0.0140824415377988,-0.031710024208091915,0.015248492416544829,0.026854871426401614,disasters blatt+en
switzerland buried,5.902258209387407,-0.001625736764297411,-0.01332026930152742,-0.032713808521055994,0.014502798659171454,0.02779667174157524,switzerland buried
landslide may,5.804585949159445,-0.001073958870143245,-0.0140824415377988,-0.031710024208091915,0.015248492416544829,0.026854871426401614,landslide may
may 2025,3.9800053781718243,0.01701351208444756,-0.03470430444819056,-0.006835209486418312,0.03215873228571166,0.0004647253722655534,may 2025
ALEXANDRE,5.138707332920024,0.003522398552462919,-0.0199913260187514,-0.024155952827886233,0.020705986652633575,0.01946901333048472,ALEXANDRE
2025 alexandre,5.138707332920024,0.003522398552462919,-0.0199913260187514,-0.024155952827886233,0.020705986652633575,0.01946901333048472,2025 alexandre
AGRUSTI/AFP,4.756707072360244,0.007004168372202142,-0.024079702455129717,-0.01914638621132073,0.02417185549487963,0.014273637819115876,AGRUSTI/AFP
alexandre agrusti/afp,4.756707072360244,0.007004168372202142,-0.024079702455129717,-0.01914638621132073,0.02417185549487963,0.014273637819115876,alexandre agrusti/afp
agrusti/afp via,4.458178112251782,0.010305766164340199,-0.027738923802927598,-0.014797817831873884,0.027079503505131147,0.009566762678292526,agrusti/afp via
Images,4.280282808553096,0.01257140969539275,-0.030153165694066505,-0.011993327350594336,0.02890462872715864,0.0064327296907323375,Images
getty image+s,4.280282808553096,0.01257140969539275,-0.030153165694066505,-0.011993327350594336,0.02890462872715864,0.0064327296907323375,getty image+s
image+s may,5.804585949159445,-0.001073958870143245,-0.0140824415377988,-0.031710024208091915,0.015248492416544829,0.026854871426401614,image+s may
village blatt+en,5.804585949159445,-0.001073958870143245,-0.0140824415377988,-0.031710024208091915,0.015248492416544829,0.026854871426401614,village blatt+en
blatt+en the,7.223149828742818,-0.007026843998292559,-0.004878999053188478,-0.0443378092421834,0.005532276151247202,0.03805513301699598,blatt+en the
Swiss,3.8134592143861408,0.01987577702767907,-0.03753170751862998,-0.0037094014286661557,0.03406608270499409,-0.003281308043189905,Swiss
the swiss,3.8134592143861408,0.01987577702767907,-0.03753170751862998,-0.0037094014286661557,0.03406608270499409,-0.003281308043189905,the swiss
Alps,3.7745262816807346,0.02059203251923075,-0.03822821640734834,-0.002948099235560825,0.03452326855349051,-0.00420853183044313,Alps
swiss alp+s,3.7745262816807346,0.02059203251923075,-0.03822821640734834,-0.002948099235560825,0.03452326855349051,-0.00420853183044313,swiss alp+s
alp+s destroyed,3.7215291758571105,0.021597962045550236,-0.039199559966496815,-0.0018919629844271852,0.03515275523024624,-0.005504507774556907,alp+s destroyed
destroyed when,3.669030708291687,0.022631123222961142,-0.040189256426170425,-0.0008224148027397988,0.03578461468226151,-0.006828395683554966,destroyed when
when hug+e,3.635652130813564,0.023307802297764874,-0.04083330484598397,-0.00012988417887058464,0.036190732633647235,-0.00769176434433076,when hug+e
chunk,3.6132920600526854,0.02376999543242271,-0.04127138465535781,0.00033962753386850263,0.036464723448047784,-0.008279851291472684,chunk
hug+e chunk,3.6132920600526854,0.02376999543242271,-0.04127138465535781,0.00033962753386850263,0.036464723448047784,-0.008279851291472684,hug+e chunk
